% Model:              pcal_mirror_deformation_3d_2beams.mph
% Version:            COMSOL 5.6.0.401
% Date:               Nov 11 2025, 14:45
% Dimension:          3
% Nodes:              705
% Expressions:        3
% Description:        Displacement field, Z component, x-coordinate, y-coordinate
% Length unit:        m
% X                       Y                        Z                        w (m)                    x (m)                    y (m)
0                         0.0425                   0.08                     -3.715433669819656E-10   0                        0.0425
-6.494809597212964E-4     0.043293794217191386     0.08000000000000002      -2.74856787542634E-10    -6.494809597212964E-4    0.04329379421719138
-9.585109707236027E-4     0.04230894730162607      0.07999999999999997      -3.7239778275306797E-10  -9.585109707236027E-4    0.04230894730162607
9.578441499637567E-4      0.04230922399297072      0.07999999999999999      -3.7174352893103264E-10  9.578441499637566E-4     0.04230922399297072
6.526740601241303E-4      0.043288050125924044     0.08                     -2.7561563295372915E-10  6.526740601241303E-4     0.043288050125924044
-0.0018666696693565715    0.042799893380588        0.08                     -2.7389876372065143E-10  -0.0018666696693565715   0.04279989338058799
-0.0017677686385115885    0.04176776526741953      0.07999999999999999      -3.717526965077558E-10   -0.0017677686385115885   0.04176776526741952
-0.0027913887047979515    0.041881202802612816     0.08                     -2.7403904616843894E-10  -0.0027913887047979515   0.041881202802612816
-0.002308948867040373     0.04095850719963375      0.07999999999999999      -3.717359128086072E-10   -0.002308948867040373    0.04095850719963375
-0.0032984479742677736    0.04066623813686715      0.08                     -2.739404099373513E-10   -0.0032984479742677736   0.04066623813686715
-0.0025                   0.04                     0.08                     -3.711209623376596E-10   -0.0025                  0.04
0.001766748748897001      0.04176878456958306      0.07999999999999999      -3.7030944744082707E-10  0.001766748748897001     0.04176878456958306
0.0018680525834067312     0.04279599654536402      0.08                     -2.7431358928655747E-10  0.0018680525834067312    0.04279599654536403
0.002308119665368964      0.040960502321736106     0.07999999999999999      -3.714285129095213E-10   0.002308119665368964     0.040960502321736106
0.002807754170730814      0.04187247262969997      0.08                     -2.729539591611003E-10   0.002807754170730814     0.04187247262969996
-0.007839467289912918     0.07458787050279471      0.07999999999999997      -2.8307576002324998E-11  -0.007839467289912918    0.07458787050279471
-0.0036878032499450333    0.06773798321303671      0.08                     -3.490995103604655E-11   -0.0036878032499450333   0.06773798321303671
0                         0.075                    0.08                     -2.9003394398305716E-11  0                        0.075
-0.015593239986274841     0.07335999609166174      0.07999999999999997      -2.6302931522998482E-11  -0.015593239986274841    0.07335999609166174
-0.010488286525662218     0.06717133585997932      0.08000000000000002      -3.3034441773933904E-11  -0.01048828652566222     0.06717133585997932
-0.023176311611205702     0.0713292096594843       0.07999999999999997      -2.342671361242731E-11   -0.023176311611205702    0.0713292096594843
-0.030505261385574422     0.06851583108803186      0.07999999999999999      -2.0057969870430895E-11  -0.030505261385574422    0.06851583108803186
-0.023143141370314646     0.06311973705345744      0.08000000000000002      -2.6993746766241328E-11  -0.023143141370314646    0.06311973705345743
-0.01746838223066983      0.06540103332253122      0.08000000000000002      -3.004957654805963E-11   -0.01746838223066983     0.06540103332253122
-0.037499966716002406     0.06495177554317576      0.08                     -1.6577657509308103E-11  -0.037499966716002406    0.06495177554317576
-0.03038617712058502      0.060739656915004984     0.08                     -2.2208911224140628E-11  -0.030386177120585025    0.060739656915004984
