% Model:              pcal_mirror_deformation_3d_2beams.mph
% Version:            COMSOL 5.6.0.401
% Date:               Nov 11 2025, 14:12
% Dimension:          3
% Nodes:              1031
% Expressions:        3
% Description:        Displacement field, Z component, x-coordinate, y-coordinate
% Length unit:        m
% X                       Y                        Z                        w (m)                    x (m)                    y (m)
-0.03749991673258768      -0.0649518044021882      0.07999999999999999      -3.4149602673519955E-12  -0.03749991673258768     -0.0649518044021882
-0.030505208658311148     -0.0685158545617348      0.08                     -3.443449917899799E-12   -0.030505208658311148    -0.0685158545617348
-0.03154725363906519      -0.06061677110336079     0.07999999999999999      -6.139030554427264E-12   -0.03154725363906519     -0.060616771103360785
-0.023176256720120806     -0.07132922749615196     0.08                     -3.4695387471442016E-12  -0.023176256720120806    -0.07132922749615196
-0.025060863957122818     -0.06322653110663848     0.07999999999999999      -6.295967571244687E-12   -0.025060863957122818    -0.06322653110663846
-0.04408387140455927      -0.06067628449743351     0.08000000000000002      -3.3837148059325812E-12  -0.04408387140455927     -0.06067628449743351
-0.03752098104317226      -0.05642142610580951     0.08                     -6.335202822781407E-12   -0.03752098104317226     -0.05642142610580952
-0.05018470437959347      -0.0557357969065981      0.08000000000000002      -3.3489335953387028E-12  -0.05018470437959347     -0.0557357969065981
-0.043181807870897745     -0.052831234437453516    0.08                     -6.1080822620088216E-12  -0.04318180787089775     -0.052831234437453516
-0.05573575828807775      -0.050184747272377414    0.08                     -3.310042997208556E-12   -0.05573575828807775     -0.05018474727237741
-0.0485822971959604       -0.04765706048845874     0.08                     -6.137427614028692E-12   -0.048582297195960404    -0.04765706048845874
-0.053026168480072425     -0.04283372397753847     0.08                     -6.055940749953957E-12   -0.05302616848007242     -0.04283372397753848
-0.06067625057185087      -0.04408391809753979     0.07999999999999997      -3.2769503889815244E-12  -0.060676250571850866    -0.04408391809753979
-0.06495177554317576      -0.037499966716002406    0.08                     -3.2459276997233327E-12  -0.06495177554317576     -0.037499966716002406
-0.057399955327677755     -0.03677545710026006     0.08                     -6.015189873803853E-12   -0.057399955327677755    -0.03677545710026006
-0.060913807649305284     -0.03120634924537946     0.08                     -5.874409536524856E-12   -0.060913807649305284    -0.03120634924537946
-0.06851583108803186      -0.030505261385574422    0.07999999999999999      -3.218771656694914E-12   -0.06851583108803186     -0.030505261385574422
-0.0638602180430547       -0.024207654201229868    0.08000000000000002      -5.901575021883534E-12   -0.0638602180430547      -0.024207654201229865
-0.07132920965948432      -0.0231763116112057      0.07999999999999999      -3.196850389707898E-12   -0.07132920965948432     -0.0231763116112057
-0.06610654831758116      -0.017934291700695305    0.08000000000000002      -5.802228519053713E-12   -0.06610654831758116     -0.017934291700695302
-0.07335999609166174      -0.015593239986274838    0.07999999999999997      -3.1798376444561056E-12  -0.07335999609166174     -0.01559323998627484
-0.07458787050279471      -0.007839467289912918    0.07999999999999997      -3.166987522279869E-12   -0.07458787050279471     -0.007839467289912918
-0.06725264981409064      -0.010499272903904115    0.08                     -5.95778588654298E-12    -0.06725264981409064     -0.010499272903904115
-0.06820708183435661      -0.003386820628879121    0.08                     -5.859344306554114E-12   -0.06820708183435663     -0.003386820628879121
-0.075                    0                        0.08                     -3.164902941218311E-12   -0.075                   0
-0.01813527709108868      -0.06608714769231737     0.08000000000000002      -6.110905763903572E-12   -0.01813527709108868     -0.06608714769231737
-0.015593346475658632     -0.07336097335751122     0.08000000000000002      -3.483653475342002E-12   -0.015593346475658632    -0.07336097335751122
-0.007839626105999796     -0.07458908596708065     0.08                     -3.4924630277849333E-12  -0.007839626105999796    -0.07458908596708065
-0.011763067793403        -0.0676084873949977      0.08                     -6.0896162160648305E-12  -0.011763067793403       -0.0676084873949977
0                         -0.075                   0.08                     -3.499723592141255E-12   0                        -0.075
-0.004123549296785032     -0.06830976569667059     0.08                     -6.179124583366417E-12   -0.004123549296785032    -0.06830976569667059
0.007839467289912918      -0.07458787050279471     0.07999999999999997      -3.4959474708140893E-12  0.007839467289912918     -0.07458787050279471
0.002664252080924875      -0.0684630330260481      0.08000000000000002      -6.1478195553368175E-12  0.002664252080924875     -0.0684630330260481
-0.07458908596708065      0.007839626105999796     0.08                     -3.1684007421192905E-12  -0.07458908596708065     0.007839626105999796
-0.06776670222889676      0.003991669462413354     0.07999999999999999      -6.023547250653903E-12   -0.06776670222889676     0.003991669462413354
-0.07336097335751122      0.015593346475658632     0.08000000000000002      -3.1788541581322E-12     -0.07336097335751122     0.015593346475658632
-0.06730083307107715      0.010857481086416057     0.08000000000000002      -5.9164354800143975E-12  -0.06730083307107715     0.010857481086416057
-0.0649518044021882       0.03749991673258768      0.07999999999999999      -3.2479350406452763E-12  -0.0649518044021882      0.03749991673258768
-0.0685158545617348       0.030505208658311148     0.08                     -3.2213830250661036E-12  -0.0685158545617348      0.030505208658311148
-0.06048228906631721      0.031126484581673178     0.08                     -6.044709115569876E-12   -0.0604822890663172      0.031126484581673174
-0.057106829153977426     0.03735607212331308      0.08                     -5.9909572608546834E-12  -0.05710682915397742     0.03735607212331308
-0.06067628449743351      0.04408387140455927      0.08000000000000002      -3.279660383544676E-12   -0.06067628449743351     0.04408387140455927
-0.07132922749615196      0.023176256720120806     0.08                     -3.194130565822515E-12   -0.07132922749615196     0.023176256720120806
-0.06348012840018971      0.024473189116471922     0.08                     -6.008688457483125E-12   -0.0634801284001897      0.024473189116471922
-0.0653477356884976       0.018043808449642998     0.08                     -6.082184093281825E-12   -0.0653477356884976      0.018043808449642998
-0.0557357969065981       0.05018470437959347      0.08000000000000002      -3.3140052861397694E-12  -0.0557357969065981      0.05018470437959347
-0.05245189285590873      0.0430239043081532       0.08000000000000002      -6.190933041936E-12      -0.05245189285590873     0.0430239043081532
-0.050184747272377414     0.05573575828807775      0.08                     -3.34880009434376E-12    -0.05018474727237741     0.05573575828807775
-0.0477788316582659       0.04849522820225887      0.08                     -6.13505805763564E-12    -0.0477788316582659      0.04849522820225887
-0.04408391809753979      0.06067625057185087      0.07999999999999997      -3.378998581126244E-12   -0.04408391809753979     0.060676250571850866
-0.042086654144645665     0.05287374402836278      0.07999999999999999      -6.374436447182645E-12   -0.042086654144645665    0.05287374402836278
-0.037499966716002406     0.06495177554317576      0.08                     -3.4133446183554947E-12  -0.037499966716002406    0.06495177554317576
-0.03655441469126559      0.05724711345369138      0.08                     -6.275130984779595E-12   -0.03655441469126559     0.05724711345369138
0.015593239986274841      -0.07335999609166174     0.07999999999999997      -3.48570915459272E-12    0.015593239986274841     -0.07335999609166174
0.010304614309118514      -0.06750020534501026     0.08000000000000002      -6.2332291903150685E-12  0.010304614309118514     -0.06750020534501026
0.023176311611205702      -0.0713292096594843      0.07999999999999997      -3.4631436353207965E-12  0.023176311611205702     -0.0713292096594843
0.016933165588651853      -0.06602944891411676     0.08                     -6.2655020512873066E-12  0.016933165588651853     -0.06602944891411676
0.030505261385574422      -0.06851583108803186     0.07999999999999999      -3.442461246264845E-12   0.030505261385574422     -0.06851583108803186
0.037499966716002406      -0.06495177554317576     0.08                     -3.411899351385022E-12   0.037499966716002406     -0.06495177554317576
0.03021317522769563       -0.06088612269206729     0.08000000000000002      -6.291054163858869E-12   0.03021317522769563      -0.060886122692067286
0.024079809414251918      -0.0639051526063346      0.08                     -6.190248343490209E-12   0.024079809414251918     -0.0639051526063346
0.04408391809753979       -0.06067625057185087     0.07999999999999997      -3.379903341495433E-12   0.04408391809753979      -0.060676250571850866
0.036809331911200116      -0.057299410716720546    0.08000000000000002      -6.200259595952037E-12   0.036809331911200116     -0.057299410716720546
0.050184747272377414      -0.05573575828807775     0.08                     -3.3453977249756076E-12  0.05018474727237741      -0.05573575828807775
0.04215699583147834       -0.05323358293537579     0.08                     -6.244052288403524E-12   0.04215699583147834      -0.053233582935375785
0.0557357969065981        -0.05018470437959347     0.08000000000000002      -3.3100638322211845E-12  0.0557357969065981       -0.05018470437959347
0.06067628449743351       -0.04408387140455927     0.08000000000000002      -3.27885837703069E-12    0.06067628449743351      -0.04408387140455927
0.051746970306400186      -0.04312439090380478     0.08                     -6.3850292891133345E-12  0.051746970306400186     -0.04312439090380477
0.04795626129713285       -0.04803518637669342     0.08                     -6.21246991376662E-12    0.04795626129713285      -0.04803518637669341
-0.030505261385574422     0.06851583108803186      0.07999999999999999      -3.440536281535559E-12   -0.030505261385574422    0.06851583108803186
-0.030207657257808333     0.060456665572587776     0.08                     -6.446654221387547E-12   -0.030207657257808333    0.060456665572587776
-0.023176311611205702     0.0713292096594843       0.07999999999999997      -3.4633508121003702E-12  -0.023176311611205702    0.0713292096594843
-0.02396367887997563      0.06365836263280561      0.07999999999999999      -6.301720284621172E-12   -0.023963678879975633    0.06365836263280561
-0.007839467289912918     0.07458787050279471      0.07999999999999997      -3.4933386156616076E-12  -0.007839467289912918    0.07458787050279471
-0.015593239986274841     0.07335999609166174      0.07999999999999997      -3.48601562811067E-12    -0.015593239986274841    0.07335999609166174
-0.010244840116482943     0.06728783158027947      0.08000000000000002      -6.323164917709035E-12   -0.010244840116482941    0.06728783158027947
-0.016976786334599103     0.06540364664436639      0.08                     -6.505236818954876E-12   -0.016976786334599103    0.06540364664436639
0                         0.075                    0.08                     -3.5007513868577266E-12  0                        0.075
-0.0029819313952631696    0.06746999686482813      0.08                     -6.54358752707455E-12    -0.0029819313952631696   0.06746999686482813
0.007839626105999796      0.07458908596708065      0.08                     -3.493989250553068E-12   0.007839626105999796     0.07458908596708065
0.003772558723587373      0.0679090388951942       0.07999999999999999      -6.34979071409325E-12    0.003772558723587373     0.06790903889519419
0.023176256720120806      0.07132922749615196      0.08                     -3.46448109300159E-12    0.023176256720120806     0.07132922749615196
0.015593346475658632      0.07336097335751122      0.08000000000000002      -3.4824000072005024E-12  0.015593346475658632     0.07336097335751122
0.017927883061586117      0.06556154200009684      0.07999999999999999      -6.342941963035812E-12   0.017927883061586117     0.06556154200009684
0.010965737993029148      0.06676975332360742      0.07999999999999999      -6.483078037316155E-12   0.010965737993029148     0.06676975332360742
0.030505208658311148      0.0685158545617348       0.08                     -3.4455208232232077E-12  0.030505208658311148     0.0685158545617348
0.024475787718804244      0.06282483269340342      0.08                     -6.539583695133677E-12   0.02447578771880424      0.06282483269340343
0.03749991673258768       0.0649518044021882       0.07999999999999999      -3.4135334925066358E-12  0.03749991673258768      0.0649518044021882
0.031355531247970685      0.060182684403156196     0.08                     -6.3310700141054615E-12  0.031355531247970685     0.060182684403156196
0.04408387140455927       0.06067628449743351      0.08000000000000002      -3.3788862101389925E-12  0.04408387140455927      0.06067628449743351
0.03718417487026602       0.056217069078630034     0.08                     -6.479321880624666E-12   0.03718417487026602      0.056217069078630034
0.05018470437959347       0.0557357969065981       0.08000000000000002      -3.3439926628883477E-12  0.05018470437959347      0.0557357969065981
0.042987177688235984      0.05244760048801529      0.08                     -6.277313097410468E-12   0.042987177688235984     0.052447600488015285
0.0649518044021882        -0.03749991673258768     0.07999999999999999      -3.2465930009834256E-12  0.0649518044021882       -0.03749991673258768
0.056732666541888584      -0.03681726374338032     0.08                     -6.232469992106879E-12   0.056732666541888584     -0.03681726374338032
0.0685158545617348        -0.030505208658311148    0.08                     -3.217241315023917E-12   0.0685158545617348       -0.030505208658311148
0.060336778865548564      -0.030780849427787485    0.07999999999999999      -6.1582932776290545E-12  0.060336778865548564     -0.03078084942778748
0.07132922749615196       -0.023176256720120806    0.08                     -3.1938803417596505E-12  0.07132922749615196      -0.023176256720120806
0.06321731882002855       -0.024101961581798927    0.08000000000000002      -6.157951972220694E-12   0.06321731882002855      -0.024101961581798923
