% Model:              pcal_mirror_deformation_3d_2beams.mph
% Version:            COMSOL 5.6.0.401
% Date:               Nov 19 2025, 20:09
% Dimension:          3
% Nodes:              597
% Expressions:        3
% Description:        Displacement field, Z component, x-coordinate, y-coordinate
% Length unit:        m
% X                       Y                        Z                        w (m)                    x (m)                    y (m)
-0.0713292096594843       -0.023176311611205702    0.07999999999999997      -2.7829035776951328E-12  -0.0713292096594843      -0.023176311611205702
-0.06851583108803186      -0.030505261385574422    0.07999999999999999      -3.0623144059241777E-12  -0.06851583108803186     -0.030505261385574422
-0.06374888371709671      -0.024190593260804485    0.08000000000000002      -5.479312805650488E-12   -0.06374888371709671     -0.024190593260804485
-0.06599141981167997      -0.01792388787940049     0.08                     -5.154656642613014E-12   -0.06599141981167998     -0.017923887879400493
-0.07335999609166174      -0.015593239986274841    0.07999999999999997      -2.5749094021680093E-12  -0.07335999609166174     -0.015593239986274841
-0.060946751525661445     -0.031266906721000125    0.08                     -5.734327411025252E-12   -0.060946751525661445    -0.031266906721000125
-0.06495177554317576      -0.037499966716002406    0.08                     -3.4095614829869186E-12  -0.06495177554317576     -0.037499966716002406
-0.06067625057185087      -0.04408391809753979     0.07999999999999997      -3.807638383191964E-12   -0.060676250571850866    -0.04408391809753979
-0.057490374169474404     -0.036599691300809055    0.08                     -6.2350783981232605E-12  -0.0574903741694744      -0.036599691300809055
-0.06736456071719944      -0.010675747466251974    0.08000000000000002      -5.027826422257822E-12   -0.06736456071719944     -0.010675747466251974
-0.07458787050279471      -0.007839467289912918    0.07999999999999997      -2.4469425305793436E-12  -0.07458787050279471     -0.007839467289912918
-0.06825815536383066      -0.0033407117613332496   0.08                     -4.882529640873929E-12   -0.06825815536383066     -0.0033407117613332496
-0.075                    0                        0.08                     -2.4075050825175863E-12  -0.075                   0
-0.0531941021823085       -0.04289503381731902     0.07999999999999999      -6.669533929732368E-12   -0.0531941021823085      -0.04289503381731902
-0.05573575828807775      -0.050184747272377414    0.08                     -4.25697627554902E-12    -0.05573575828807775     -0.05018474727237741
-0.05018470437959347      -0.0557357969065981      0.08000000000000002      -4.7227110816189744E-12  -0.05018470437959347     -0.0557357969065981
-0.04860223126708114      -0.04768533414513679     0.08                     -7.241932168022479E-12   -0.04860223126708114     -0.04768533414513679
-0.002308119665425115     -0.018960502321601163    0.07999999999999999      -3.699324661869668E-10   -0.002308119665425115    -0.018960502321601163
-0.002843778013960638     -0.019902983829094556    0.07999999999999999      -2.6924348909162957E-10  -0.002843778013960638    -0.019902983829094556
-0.0017667487489203316    -0.019768784569559765    0.07999999999999999      -3.702209503628162E-10   -0.0017667487489203316   -0.019768784569559765
-0.0025                   -0.018000000000000002    0.08                     -3.6804393446459396E-10  -0.0025                  -0.018000000000000002
-0.0033952105577596103    -0.01875209083645981     0.08                     -2.661944203452258E-10   -0.0033952105577596107   -0.018752090836459814
-0.0023083967919786913    -0.017040163925289058    0.07999999999999999      -3.726440460418606E-10   -0.0023083967919786913   -0.017040163925289058
-0.0031030225042200273    -0.01700063271695832     0.08000000000000002      -2.849463049119182E-10   -0.0031030225042200273   -0.01700063271695832
-0.07458908596708065      0.007839626105999796     0.08                     -2.4476559618620307E-12  -0.07458908596708065     0.007839626105999796
-0.06781488128576721      0.003757709414373145     0.08                     -5.039993850565215E-12   -0.0678148812857672      0.003757709414373145
-0.06738012119776929      0.010921098542419773     0.08                     -5.015072920214667E-12   -0.06738012119776927     0.010921098542419773
-0.07336097335751122      0.015593346475658632     0.08000000000000002      -2.5755855325327806E-12  -0.07336097335751122     0.015593346475658632
-0.0018890327631438768    -0.020800162210487888    0.07999999999999999      -2.7252327632151415E-10  -0.0018890327631438768   -0.020800162210487888
-9.57844150020737E-4      -0.0203092239929471      0.08000000000000002      -3.6950860498771755E-10  -9.57844150020737E-4     -0.0203092239929471
-0.04321439085097486      -0.052968307656026954    0.07999999999999999      -7.694910707280788E-12   -0.04321439085097486     -0.052968307656026954
-0.04408387140455927      -0.06067628449743351     0.08000000000000002      -5.198954319007055E-12   -0.04408387140455927     -0.06067628449743351
