% Model:              pcal_mirror_deformation_3d_2beams.mph
% Version:            COMSOL 5.6.0.401
% Date:               May 6 2026, 11:35
% Dimension:          1
% Nodes:              134
% Expressions:        1
% Description:        Line graph
% cln2x                   Height
0                         0.005177456314531651
0.0023380789730995527     0.005705799158121604
0.004370642326889607      0.006165103704492221
0.004676157946199078      0.006234142001711551
0.00502759577180438       0.0063135574800857585
0.0070142369192986165     0.006762484845301501
0.008284486674562705      0.00714804571522503
0.008659054371945377      0.007261738826874629
0.009051520491193024      0.007380864674154304
0.010303871824592123      0.007760992808447754
0.011499109661082613      0.008123785194821395
0.012080957856300173      0.008300034695777041
0.014598748711362297      0.00924223998181891
0.015196382628007724      0.009465885974594324
0.0175753514785564        0.010356141422861335
0.018311807399715274      0.010631737253411605
0.020551954245750487      0.011470042863903754
0.02125950056251373       0.011740162228618232
0.022597758845029542      0.01243333090506309
0.023996614480686518      0.013137472906006649
0.024965243937988185      0.013625051943365243
0.02680157857900102       0.014549407763626475
0.029453539080686375      0.015884325196477225
0.02960654267731551       0.01596134262124629
0.029701995569033288      0.016027712803235623
0.031942254010241575      0.01758540642330681
0.03397904567041897       0.019001625782695247
0.03428293807245316       0.01920914100745491
0.03490587482015503       0.019634518076263173
0.03665750553030727       0.02083063235250057
0.037365337508211555      0.02145807403750076
0.03838044755551098       0.02235789543356702
0.03983359063324497       0.023646001325503808
0.04014923065819401       0.02393047816966906
0.040439464191401646      0.024192056908332427
0.04216491481456788       0.025747153566687338
0.04354283746420765       0.02732683782849068
0.044705005600303674      0.02865917583355951
0.04663266838943109       0.03086909565078916
0.04724509638603946       0.031571198100431686
0.049722499314654514      0.03441135347308764
0.04977549982001432       0.03447772682355219
0.04982207369861111       0.0345513014331006
0.05294862429942732       0.03929437732186741
0.053214650299464206      0.03969794715573821
0.05614717408890691       0.044146678251057635
0.05660722690031732       0.04484459287837582
0.05934572387838649       0.048998979180247856
0.05964287353951883       0.049569992163432754
0.05997113204920484       0.05011492990499901
0.06149753521161583       0.05243552599516102
0.06159826428829192       0.052588664764299145
0.06192265928000262       0.053081843609816576
0.06351199746419504       0.055802506046555705
0.06392346215208668       0.056506859928898354
0.0654970972251175        0.05920064145061119
0.0669097016693117        0.060724123873681965
0.06744199890370212       0.06129820211885241
0.0691529991229525        0.06314350196242265
0.06938690058228675       0.06339576278709363
0.07091143738511838       0.06503996335009227
0.07130694198263056       0.06554478825058252
0.0713445720448066        0.06559685971829592
0.07139432780987713       0.06558408649786422
0.07336810888084583       0.06596309523310132
0.0737869805042401        0.06604352766126897
0.07542188017976964       0.06635746382540389
0.07617963319860305       0.06650296882467374
0.07747565147869345       0.06675183241770645
0.07821285343843089       0.06617986994802658
0.07932725200689526       0.064954271800336
0.07985180658573296       0.06437737486383689
0.0811867052894862        0.06290927410978714
0.08149075973303503       0.06257487977964721
0.08304615857207712       0.060864276419238264
0.08316734984363648       0.06065109298977052
0.08473466674813071       0.05861683199036316
0.08626194391230192       0.056634539601727485
0.08640531998078334       0.05644844810770751
0.0865524548565626        0.05625747796083284
0.08807597321343595       0.05428006422505185
0.08949717229361562       0.051741742565983656
0.09017550078347036       0.05053021919689758
0.09208147752326473       0.047126064136729234
0.0923068078343309        0.04674130460729175
0.09456408410840217       0.04288692499492342
0.09475106084973324       0.04256765555145662
0.09531494654681599       0.04175360248510232
0.09703549177884746       0.03926973894824984
0.09779096860089023       0.03817909553110838
0.09931992270796167       0.035971822345043064
0.10107847378017439       0.03343309171207701
0.10150375286725351       0.03283164378317469
0.10183705077209178       0.03244249249974358
0.10365269182107338       0.030420417174791832
0.10452283904381689       0.0294513361831653
0.10585403266696099       0.027968788859396302
0.10720862731554198       0.02646017986658702
0.10805537351284858       0.02551716054400079
0.10927454005677505       0.024455643773155775
0.11019002090195613       0.023658543265937693
0.11131805605683717       0.022676373733010288
0.11217121335513061       0.021928356704454637
0.11270906020363021       0.02145679231388159
0.11398044032195719       0.0203420928555543
0.11620959420978617       0.018819805051154166
0.11633067460094532       0.018737721048525398
0.11646086703320585       0.018649459721900904
0.11848127005993742       0.017279768347684674
0.12036026705329783       0.01600594033419797
0.12063186551892952       0.015821815646843942
0.1210358530887008        0.015620619878849763
0.12344955372796843       0.014418537463045684
0.12547596555336393       0.013409334423175545
0.12626724193700734       0.013015259279247422
0.12720974744803037       0.012545868302103299
0.1290481362464181        0.011600122140679611
0.12998614452430335       0.011243933017034672
0.13173029113426638       0.010590245569865637
0.1328298046804956        0.01017815968267201
0.13456823322995637       0.009526615303265254
0.13567346483668788       0.009112386348309354
0.13740617532564633       0.008462985036664872
0.1388880542332004        0.008011390413677192
0.13930407567894693       0.007883966529310045
0.13975864305462052       0.007744736349454842
0.1409460911519151        0.007381030942945968
0.142032847264699         0.007048166647928251
0.14258810662488325       0.006878095356581889
0.14370039443531324       0.006623156497627182
0.14505873774992217       0.006311821165667286
0.14593520358286466       0.0061109332324652075
0.1475293688749611        0.005745546974752682
0.15                      0.005179272783838079
