% Model:              pcal_mirror_deformation_3d_2beams.mph
% Version:            COMSOL 5.6.0.401
% Date:               Nov 21 2025, 12:07
% Dimension:          3
% Nodes:              610
% Expressions:        3
% Description:        Displacement field, Z component, x-coordinate, y-coordinate
% Length unit:        m
% X                       Y                        Z                        w (m)                    x (m)                    y (m)
-0.07458787050279471      -0.007839467289912918    0.07999999999999997      -8.888309286711264E-12   -0.07458787050279471     -0.007839467289912918
-0.07335999609166174      -0.015593239986274841    0.07999999999999997      -8.993825160964676E-12   -0.07335999609166174     -0.015593239986274841
-0.06716058269631209      -0.010512674409344606    0.08000000000000002      -1.709246389595988E-11   -0.06716058269631209     -0.010512674409344606
-0.06817455032971616      -0.0034525005034065984   0.08                     -1.6693886228249963E-11  -0.06817455032971616     -0.0034525005034065984
-0.075                    0                        0.08                     -8.867847943002258E-12   -0.075                   0
-0.06604886134944245      -0.017749121781637303    0.08000000000000002      -1.675158151232055E-11   -0.06604886134944245     -0.017749121781637303
-0.0713292096594843       -0.023176311611205702    0.07999999999999997      -9.151091304529861E-12   -0.0713292096594843      -0.023176311611205702
-0.06851583108803186      -0.030505261385574422    0.07999999999999999      -9.365363402195721E-12   -0.06851583108803186     -0.030505261385574422
-0.06376462482258766      -0.024173439768694023    0.08                     -1.71878266993383E-11    -0.06376462482258766     -0.02417343976869402
-0.07458908596708065      0.007839626105999796     0.08                     -8.903862817035848E-12   -0.07458908596708065     0.007839626105999796
-0.0679363828377805       0.003714395398751416     0.08                     -1.695523379368464E-11   -0.06793638283778049     0.003714395398751416
-0.0674651647042369       0.011007298460617432     0.08                     -1.667586560374649E-11   -0.0674651647042369      0.011007298460617432
-0.07336097335751122      0.015593346475658632     0.08000000000000002      -9.008829667638802E-12   -0.07336097335751122     0.015593346475658632
-0.060857036466246434     -0.031089026922486537    0.08                     -1.7310223862949672E-11  -0.06085703646624643     -0.03108902692248654
-0.06495177554317576      -0.037499966716002406    0.08                     -9.626746257959142E-12   -0.06495177554317576     -0.037499966716002406
-0.06067625057185087      -0.04408391809753979     0.07999999999999997      -9.919092551050241E-12   -0.060676250571850866    -0.04408391809753979
-0.05749358131833229      -0.03677173180138008     0.07999999999999999      -1.7715015332997908E-11  -0.057493581318332286    -0.03677173180138008
-3.535535266321626E-4     -0.00864644674544567     0.08000000000000002      -5.6992826986329155E-9   -3.535535266321626E-4    -0.00864644674544567
-9.225535516568933E-4     -0.008460481493707282    0.08                     -2.64345860582808E-9     -9.225535516568933E-4    -0.008460481493707282
-5.0E-4                   -0.009000000000000001    0.08                     -5.475714872312146E-9    -5.0E-4                  -0.009000000000000001
-3.535532545543328E-4     -0.009353553526632164    0.08000000000000002      -5.716903064958334E-9    -3.535532545543328E-4    -0.009353553526632164
-9.458913794386063E-4     -0.009501911791572532    0.08                     -2.613803880430908E-9    -9.458913794386063E-4    -0.009501911791572532
-0.07132922749615196      0.023176256720120806     0.08                     -9.170934719852022E-12   -0.07132922749615196     0.023176256720120806
-0.0655089968995434       0.017924838368359737     0.08000000000000002      -1.7340547451554482E-11  -0.06550899689954338     0.017924838368359734
-0.06367702952881225      0.024881000700575417     0.08                     -1.704587046537424E-11   -0.06367702952881225     0.024881000700575417
-0.0685158545617348       0.030505208658311148     0.08                     -9.387478067571341E-12   -0.0685158545617348      0.030505208658311148
-3.535532545543329E-4     0.008646446473367838     0.08000000000000002      -5.783629155630137E-9    -3.535532545543329E-4    0.008646446473367838
-5.0E-4                   0.009000000000000001     0.08                     -5.518173757815203E-9    -5.0E-4                  0.009000000000000001
-9.618205584923101E-4     0.00849744783985952      0.08000000000000002      -2.609054530214403E-9    -9.618205584923101E-4    0.00849744783985952
0                         -0.0085                  0.08                     -6.188018260516451E-9    0                        -0.0085
-1.4341891658934888E-4    -0.008078157172668424    0.08                     -3.0283786147498775E-9   -1.4341891658934888E-4   -0.008078157172668424
-0.052988950048745445     -0.04286079084587115     0.08                     -1.8192331754369495E-11  -0.05298895004874544     -0.04286079084587114
-0.05573575828807775      -0.050184747272377414    0.08                     -1.0243026801943176E-11  -0.05573575828807775     -0.05018474727237741
-0.05018470437959347      -0.0557357969065981      0.08000000000000002      -1.0580897293021164E-11  -0.05018470437959347     -0.0557357969065981
-0.04839329773043614      -0.047575290301373876    0.07999999999999999      -1.8882282723565726E-11  -0.04839329773043614     -0.04757529030137387
0                         -0.009500000000000001    0.08                     -6.243443578328278E-9    0                        -0.009500000000000001
-3.961369649893784E-4     -0.00996653119901559     0.08                     -2.6814699238107176E-9   -3.961369649893784E-4    -0.009966531199015591
-4.1291618964875085E-4    0.008012563568963793     0.08                     -2.6643992864393836E-9   -4.1291618964875085E-4   0.008012563568963793
0                         0.0085                   0.08                     -6.231526025398826E-9    0                        0.0085
-0.0649518044021882       0.03749991673258768      0.07999999999999999      -9.657364533601447E-12   -0.0649518044021882      0.03749991673258768
-0.060150323825617094     0.03143989399292518      0.07999999999999999      -1.791604783479161E-11   -0.06015032382561709     0.03143989399292518
-0.06067628449743351      0.04408387140455927      0.08000000000000002      -9.964236309551382E-12   -0.06067628449743351     0.04408387140455927
-0.05688806878831981      0.03723480489032239      0.08000000000000002      -1.8082315968161062E-11  -0.05688806878831981     0.03723480489032239
-3.535535266321627E-4     0.009353553254554337     0.08000000000000003      -5.7332695820210125E-9   -3.535535266321627E-4    0.009353553254554337
-9.076992864144283E-4     0.00955212997553935      0.08                     -2.667629273794465E-9    -9.076992864144283E-4    0.00955212997553935
0                         0.009500000000000001     0.08                     -6.188830086386003E-9    0                        0.009500000000000001
-4.74673660344007E-4      0.009933615573504799     0.08000000000000002      -2.7381308751125774E-9   -4.74673660344007E-4     0.009933615573504799
3.535532545543329E-4      -0.008646446473367838    0.08000000000000002      -5.708936298655955E-9    3.535532545543329E-4     -0.008646446473367838
6.032612404631085E-4      -0.008120564266224588    0.08                     -2.6325996180235067E-9   6.032612404631085E-4     -0.008120564266224588
-0.04408387140455927      -0.06067628449743351     0.08000000000000002      -1.0906530877711418E-11  -0.04408387140455927     -0.06067628449743351
