% Model:              pcal_mirror_deformation_2d.mph
% Version:            COMSOL 5.6.0.401
% Date:               May 5 2026, 11:27
% Dimension:          1
% Nodes:              2251
% Expressions:        3
% Description:        Line graph
% R                       Height                   Height                   Height
0.004133333333333332      4.5007483156946524E-10   4.525596474820667E-10    4.5704074983095787E-10
0.004166666666666666      4.4624431795652745E-10   4.486680931168515E-10    4.530324545024951E-10
0.004199999999999999      4.424754586827717E-10    4.4484021543919854E-10   4.4909203146174725E-10
0.004233333333333333      4.387665763692028E-10    4.41074256649922E-10     4.4521754489643095E-10
0.004266666666666665      4.3511510098287093E-10   4.373674923333262E-10    4.414059095028208E-10
0.004299999999999998      4.315210319949259E-10    4.337199216566622E-10    4.3765712363959553E-10
0.004333333333333332      4.279828034632475E-10    4.3012990662953943E-10   4.33969392012374E-10
0.004366666666666665      4.2449807851245335E-10   4.265949774059564E-10    4.3033994170337444E-10
0.0043999999999999985     4.2106685664823427E-10   4.2311513322626304E-10   4.267687712660908E-10
0.004433333333333332      4.176877561801755E-10    4.196889329009306E-10    4.2325431184773184E-10
0.004466666666666665      4.1435861326245665E-10   4.163140958372211E-10    4.197940227919056E-10
0.004499999999999998      4.1107942744437776E-10   4.129906213544119E-10    4.1638790283617686E-10
0.004533333333333331      4.07848921231843E-10     4.0971717942234675E-10   4.130345104070983E-10
0.004566666666666664      4.04665149653095E-10     4.064917252771272E-10    4.097315828081408E-10
0.004599999999999998      4.0152811229540636E-10   4.033142583057291E-10    4.064791189304526E-10
0.004633333333333331      3.9843661054473216E-10   4.0018353238494034E-10   4.032757729945957E-10
0.0046666666666666645     3.953888779755568E-10    3.9709769508034263E-10   4.0011950789316203E-10
0.004699999999999998      3.9238491419939584E-10   3.940567458264598E-10    3.970103226316231E-10
0.004733333333333331      3.894236359695688E-10    3.9105956068973126E-10   3.9394700909039936E-10
0.004766666666666664      3.865034003966876E-10    3.881044206876702E-10    3.9092768739890974E-10
0.004799999999999997      3.836242071213515E-10    3.85191325305199E-10     3.8795235667157463E-10
0.00483333333333333       3.8078506978861425E-10   3.8231925302172004E-10   3.8501992340054615E-10
0.004866666666666663      3.7798448134256234E-10   3.794866299702319E-10    3.8212867434387656E-10
0.004899999999999996      3.752224414505587E-10    3.7669345568091094E-10   3.7927860871077756E-10
0.00493333333333333       3.7249803826600725E-10   3.739387870003961E-10    3.7646871989394643E-10
