% Model:              etm_deformation.mph
% Version:            COMSOL 5.6.0.401
% Date:               Oct 16 2025, 12:57
% Dimension:          1
% Nodes:              188
% Expressions:        1
% Description:        Line graph
% cln1x                   Height
0                         1.459511035967889E-11
0.004765984571888662      1.635302355969214E-11
0.008630853591533816      1.7778564109284E-11
0.009531969143777325      1.811093675970539E-11
0.010643184762638244      1.852080392880586E-11
0.014297953715665987      1.9868849959718644E-11
0.016437287019025013      2.1294520486058627E-11
0.019852241488301434      2.3570276174990353E-11
0.02266731685378444       2.544626715390578E-11
0.02525454189012445       2.713931396359352E-11
0.029155768827829665      2.969222672841945E-11
0.030500645604782425      3.057229680530153E-11
0.03151966902441054       3.2075966568613134E-11
0.03581132304125191       3.8408726204377124E-11
0.04070413200405359       4.562854937361283E-11
0.04117391423908871       4.623614970426399E-11
0.042050753652616894      4.7370223915367055E-11
0.04714436205429903       5.395812341062615E-11
0.04922891593677142       6.05172339130547E-11
0.05109746784493573       6.639668780879048E-11
0.053518622620317896      7.401492298550797E-11
0.05523877626145805       7.910464935878671E-11
0.05866957914373348       8.925597973638249E-11
0.05967752740419359       9.22383766115615E-11
0.06009273825188309       9.536621604392062E-11
0.06330429773213472       1.1955932765840757E-10
0.0655680883542536        1.3661276837140942E-10
0.06693106806007587       1.4688027870525363E-10
0.06960512866759719       1.6702433866723727E-10
0.07049679745094659       1.7277953718168457E-10
0.07075843565481553       1.7555925071216224E-10
0.07122146180455528       1.8402468409204723E-10
0.07261916122042505       2.0843991277177875E-10
0.07350717582791445       2.2395188871354708E-10
0.07470053927851505       2.447977452787201E-10
0.07579288985127361       2.638790933350469E-10
0.07678191733660507       2.811555777856616E-10
0.07743777464692332       3.010349779021464E-10
0.07771491463733204       3.10864142755932E-10
0.07870535573068274       3.4599154811576656E-10
0.07879938671880887       3.4932649116131226E-10
0.07935628987564604       3.690778555460529E-10
0.0798838588002857        3.8778883956669246E-10
0.07996570432887048       3.921667964791652E-10
