% Model:              pcal_mirror_deformation_2d.mph
% Version:            COMSOL 5.6.0.401
% Date:               Apr 16 2026, 13:58
% Dimension:          1
% Nodes:              2251
% Expressions:        3
% Description:        Line graph
% R                       Height                   Height                   Height
0.019033333333333236      9.200179201175787E-11    9.203151917277501E-11    9.208122173000816E-11
0.019066666666666565      9.178724713814978E-11    9.181682258940225E-11    9.186627094763721E-11
0.0190999999999999        9.157346548180248E-11    9.160289028760384E-11    9.165208623483057E-11
0.01913333333333323       9.13604440054119E-11     9.138971922419162E-11    9.143866453849002E-11
0.019166666666666565      9.114817390471377E-11    9.11773005731998E-11     9.122599699607483E-11
0.019199999999999898      9.093665516977043E-11    9.096563432459181E-11    9.101408359738114E-11
0.01923333333333323       9.072588470371962E-11    9.075471737561964E-11    9.080292122974917E-11
0.019266666666666564      9.051585411245758E-11    9.054454131154567E-11    9.059250144366876E-11
0.019299999999999894      9.030656338617853E-11    9.033510612246785E-11    9.038282422907525E-11
0.019333333333333227      9.009800949823243E-11    9.01264087759261E-11     9.0173886543725E-11
0.019366666666666556      8.989018408081959E-11    8.991844088392095E-11    8.996567996558222E-11
0.01939999999999989       8.968308712427944E-11    8.971120243669828E-11    8.975820448473481E-11
0.019433333333333223      8.947671569265679E-11    8.950469049287078E-11    8.955145715064948E-11
0.019466666666666556      8.927106165412128E-11    8.929889690101434E-11    8.934542977888985E-11
0.01949999999999989       8.906612499913937E-11    8.909382165150453E-11    8.914012235967787E-11
0.019533333333333222      8.886190293796237E-11    8.88894619493919E-11     8.893553208930881E-11
0.019566666666666552      8.865838734838817E-11    8.868580965328695E-11    8.873165079406973E-11
0.019599999999999885      8.845557822102188E-11    8.848286475370636E-11    8.852847846432803E-11
0.019633333333333218      8.825347279765242E-11    8.828062448747402E-11    8.832601232855008E-11
0.01966666666666655       8.805206321715385E-11    8.807908097490697E-11    8.812424447579399E-11
0.019699999999999884      8.785134947025665E-11    8.787823420664972E-11    8.792317489655916E-11
0.019733333333333217      8.765132894149004E-11    8.767808156249512E-11    8.772280096266658E-11
0.01976666666666655       8.745199378234879E-11    8.747861517576986E-11    8.752311477684352E-11
0.01979999999999988       8.725334398369932E-11    8.727983503725678E-11    8.732411632973174E-11
0.019833333333333213      8.705537691273925E-11    8.708173850951392E-11    8.712580297608096E-11
0.019866666666666543      8.685808502174232E-11    8.68843180273766E-11     8.692816712135832E-11
0.019899999999999876      8.666146830169545E-11    8.668757358175039E-11    8.673120875633229E-11
0.019933333333333213      8.646552421171238E-11    8.649150262721494E-11    8.653492532795208E-11
0.019966666666666542      8.627024523798412E-11    8.629609763293427E-11    8.633930927671047E-11
0.019999999999999876      8.607563137162903E-11    8.610135858994771E-11    8.614436059351336E-11
0.02003333333333321       8.588168008764612E-11    8.590728296889876E-11    8.595007674167541E-11
0.02006666666666654       8.568838410887833E-11    8.571386347615103E-11    8.575645039981287E-11
0.02009999999999987       8.54957434265602E-11     8.552110010286206E-11    8.556348155895356E-11
0.020133333333333205      8.530375566305864E-11    8.5328990467272E-11      8.537116783039447E-11
0.020166666666666538      8.511241353863792E-11    8.513752727347793E-11    8.51795018910145E-11
0.02019999999999987       8.492171704465875E-11    8.494671051276572E-11    8.498848373197332E-11
0.020233333333333204      8.473166379830523E-11    8.475653779830443E-11    8.479811095968525E-11
0.020266666666666537      8.454224678488906E-11    8.456700209985353E-11    8.460837651772894E-11
0.020299999999999867      8.435346599588323E-11    8.437810340881316E-11    8.441928039738172E-11
0.0203333333333332        8.416531914227991E-11    8.418983943226777E-11    8.423082029915462E-11
0.02036666666666653       8.39777992296182E-11     8.400220316054131E-11    8.404298918776137E-11
0.020399999999999863      8.37909062494931E-11     8.381519458515795E-11    8.385578705460664E-11
0.0204333333333332        8.360463790813507E-11    8.362881140854654E-11    8.366921159572485E-11
0.02046666666666653       8.341898746110598E-11    8.344304687162172E-11    8.348325602737816E-11
0.020499999999999862      8.323395490011074E-11    8.325790096601946E-11    8.329792034108631E-11
0.020533333333333195      8.304953801759538E-11    8.307337148049082E-11    8.311320231938592E-11
0.020566666666666525      8.286573010058472E-11    8.288945168774708E-11    8.292909521090026E-11
0.020599999999999858      8.26825311409066E-11     8.270614157954898E-11    8.274559900727694E-11
0.02063333333333319       8.249993890487905E-11    8.252343891856566E-11    8.256271146504867E-11
0.020666666666666524      8.231794692811224E-11    8.234133722664994E-11    8.238042608291778E-11
0.020699999999999857      8.213655520253813E-11    8.215983649566837E-11    8.219874285264076E-11
0.02073333333333319       8.195576160661225E-11    8.19789346005818E-11     8.201765964330161E-11
0.020766666666666524      8.177555966204366E-11    8.179862504956867E-11    8.18371699403127E-11
0.020799999999999853      8.159594936087754E-11    8.161890783461055E-11    8.16572737355485E-11
0.020833333333333186      8.141692860823184E-11    8.143978085748631E-11    8.147796892517324E-11
0.020866666666666516      8.123849113149543E-11    8.126123783250622E-11    8.129924920149334E-11
0.02089999999999985       8.106063692281515E-11    8.108327875175522E-11    8.112111455648944E-11
0.020933333333333186      8.088336398200029E-11    8.090590161182661E-11    8.094356298134754E-11
0.020966666666666516      8.070666605228784E-11    8.072910014314658E-11    8.076658818494301E-11
0.02099999999999985       8.053054312593755E-11    8.055287433791463E-11    8.059019015937375E-11
0.021033333333333182      8.035499318299155E-11    8.0377222173014E-11      8.04143668762125E-11
0.02106666666666651       8.018001020192362E-11    8.020213761460792E-11    8.023911228091437E-11
0.021099999999999845      8.000559417509566E-11    8.00276206549996E-11     8.006442636568366E-11
0.021133333333333178      7.983174312853902E-11    7.985366931708604E-11    7.989030714814843E-11
0.02116666666666651       7.9658451082773E-11      7.968027760938428E-11    7.971674861663836E-11
0.021199999999999844      7.948571803026925E-11    7.950744552430882E-11    7.954375076347171E-11
0.021233333333333177      7.931354195479256E-11    7.933517104248768E-11    7.937131156400369E-11
0.02126666666666651       7.91419171396069E-11     7.916344843572666E-11    7.919942527076911E-11
0.02129999999999984       7.897084357727927E-11    7.899227769653711E-11    7.902809187618561E-11
0.021333333333333176      7.880031921759065E-11    7.882165677143379E-11    7.885730932127777E-11
0.021366666666666506      7.863033852038071E-11    7.865158010935676E-11    7.868707203665624E-11
0.02139999999999984       7.84609014783328E-11     7.848204770293522E-11    7.851738001485897E-11
0.021433333333333172      7.829200592999996E-11    7.831305738730373E-11    7.834823108527468E-11
0.021466666666666502      7.812364652848031E-11    7.814460380506638E-11    7.817961987286089E-11
0.021499999999999835      7.795582326654293E-11    7.797668694893935E-11    7.801154637024493E-11
0.02153333333333317       7.778853419989307E-11    7.780930487159203E-11    7.784400862499402E-11
0.021566666666666498      7.762177387613433E-11    7.764245211010241E-11    7.767700115648858E-11
0.02159999999999983       7.745554228814446E-11    7.747612865729683E-11    7.751052395746837E-11
0.021633333333333164      7.728983751523805E-11    7.73103325895851E-11     7.734457509946189E-11
0.021666666666666497      7.712465424368875E-11    7.714505858298954E-11    7.717914924125576E-11
0.02169999999999983       7.695999246646031E-11    7.698030663042378E-11    7.701424637567928E-11
0.021733333333333164      7.679585039099012E-11    7.68160749365929E-11     7.684986470284651E-11
0.021766666666666497      7.66322227252633E-11     7.665235819947312E-11    7.668599890390744E-11
0.021799999999999826      7.646910946234153E-11    7.648915641207733E-11    7.65226489717927E-11
0.021833333333333163      7.630650866240105E-11    7.632646763165232E-11    7.635981295882689E-11
0.021866666666666493      7.614441540885533E-11    7.616428693230612E-11    7.61974859234755E-11
0.021899999999999826      7.598282969486328E-11    7.600261430715008E-11    7.603566785876973E-11
0.02193333333333316       7.582174939515825E-11    7.584144762760997E-11    7.587435663057764E-11
0.02196666666666649       7.566116989037352E-11    7.5680782265757E-11      7.571354759657909E-11
0.021999999999999822      7.550109117377783E-11    7.552061821481359E-11    7.55532407499186E-11
0.022033333333333155      7.534151075562989E-11    7.536095298097437E-11    7.539343358996127E-11
0.022066666666666485      7.518242454440314E-11    7.520178246527928E-11    7.523412200525396E-11
0.022099999999999818      7.502383253344223E-11    7.504310666102786E-11    7.507530598902018E-11
0.02213333333333315       7.486573204777746E-11    7.488492288881115E-11    7.491698285439173E-11
0.022166666666666484      7.470811919198952E-11    7.47272272462701E-11     7.475914868734688E-11
0.022199999999999817      7.455099395949256E-11    7.45700197267747E-11     7.460180348118141E-11
0.02223333333333315       7.439435369992672E-11    7.441329767556942E-11    7.444494457375419E-11
0.022266666666666483      7.4238194555963E-11      7.42570572285294E-11     7.42885680895205E-11
0.022299999999999813      7.408251652110054E-11    7.410129837911081E-11    7.413267402186411E-11
0.02233333333333315       7.392731707288329E-11    7.394601860075489E-11    7.397725983733367E-11
0.02236666666666648       7.377259235171428E-11    7.379121402708337E-11    7.382232165815609E-11
0.022399999999999812      7.361834235118192E-11    7.363688465164272E-11    7.366785947780732E-11
0.022433333333333146      7.34645646617853E-11     7.34830280610616E-11     7.351387087641404E-11
0.022466666666666475      7.331125541182492E-11    7.332964037689438E-11    7.336035196419572E-11
0.02249999999999981       7.315841459496948E-11    7.317672159276892E-11    7.320730273471145E-11
0.02253333333333314       7.300603993529053E-11    7.30242694291646E-11     7.305472090240694E-11
0.02256666666666647       7.285412754031144E-11    7.28722799868719E-11     7.290260255676067E-11
0.022599999999999804      7.270267740378888E-11    7.272075325960761E-11    7.275094769142238E-11
0.022633333333333137      7.255168732641098E-11    7.256968704464861E-11    7.25997540979393E-11
0.02266666666666647       7.240115349341294E-11    7.241907752067129E-11    7.244901794396926E-11
0.022699999999999804      7.22510758986388E-11     7.22689246814809E-11     7.229873922325221E-11
0.022733333333333137      7.210145235660423E-11    7.211922633820912E-11    7.214891574123633E-11
0.02276666666666647       7.195227912633214E-11    7.196997874352268E-11    7.199954373991103E-11
0.0227999999999998        7.180355620174384E-11    7.1821181891305E-11      7.185062321309599E-11
0.022833333333333136      7.165528146273977E-11    7.167283365820384E-11    7.170215203197614E-11
0.022866666666666466      7.150745118690082E-11    7.152493031553826E-11    7.15541264573527E-11
0.0228999999999998        7.136006536822919E-11    7.137747185727353E-11    7.140654648312883E-11
0.022933333333333132      7.121312194599118E-11    7.12304562195587E-11     7.12594100402185E-11
0.022966666666666462      7.106661727622527E-11    7.108387975234938E-11    7.111271346836074E-11
0.022999999999999795      7.092055135301557E-11    7.093774244969372E-11    7.096645676154307E-11
0.023033333333333128      7.077492211295402E-11    7.079204224505572E-11    7.082063784797705E-11
0.023066666666666458      7.062972601386458E-11    7.06467755904246E-11     7.067525316985249E-11
0.02309999999999979       7.048496304990359E-11    7.050194247992156E-11    7.053030272123145E-11
0.023133333333333124      7.034063118608354E-11    7.035754087548525E-11    7.038578445889146E-11
0.023166666666666457      7.019672692093937E-11    7.021356726995167E-11    7.02416948660977E-11
0.02319999999999979       7.005325024870281E-11    7.007002165751821E-11    7.009803393698995E-11
0.023233333333333123      6.991019915397799E-11    6.992690201976485E-11    6.99547996480705E-11
0.023266666666666456      6.976757023523373E-11    6.978420494967912E-11    6.981198858312229E-11
0.023299999999999786      6.962536348677551E-11    6.964193044153298E-11    6.966960073636107E-11
0.023333333333333123      6.948357690683486E-11    6.950007649056247E-11    6.952763409799365E-11
0.023366666666666452      6.934220717281322E-11    6.93586397688712E-11     6.938608533122779E-11
0.023399999999999786      6.920125427908942E-11    6.921762027080534E-11    6.924495443035473E-11
0.02343333333333312       6.906071625913943E-11    6.907701602692706E-11    6.910423942104504E-11
0.02346666666666645       6.892058981428636E-11    6.893682373334129E-11    6.89639369906419E-11
0.02349999999999978       6.878087493898792E-11    6.879704338447386E-11    6.882404713351764E-11
0.023533333333333115      6.864156974025975E-11    6.865767308458404E-11    6.868456794930452E-11
0.023566666666666444      6.850267094071986E-11    6.851870955113436E-11    6.85454961468092E-11
0.023599999999999777      6.836417853490479E-11    6.838015277863024E-11    6.840683172048487E-11
0.02363333333333311       6.822609071029407E-11    6.824200095192092E-11    6.826857285076562E-11
0.02366666666666644       6.80884041467323E-11     6.810425074568443E-11    6.813071620365556E-11
0.023699999999999777      6.795111883881996E-11    6.796690215449091E-11    6.799326177367387E-11
0.02373333333333311       6.781423326011048E-11    6.782995364975882E-11    6.785620802865556E-11
0.023766666666666443      6.767774383878861E-11    6.769340165410225E-11    6.77195513818631E-11
0.023799999999999773      6.754165056951967E-11    6.755724616215693E-11    6.758329182788243E-11
0.02383333333333311       6.740595220863512E-11    6.742148592867458E-11    6.744742811881445E-11
0.02386666666666644       6.727064507710548E-11    6.728611726885383E-11    6.73119565601686E-11
0.023899999999999772      6.713572916970228E-11    6.715114017743738E-11    6.717687714663926E-11
0.023933333333333105      6.700120333966546E-11    6.701655350627116E-11    6.704218872773313E-11
0.023966666666666435      6.686706385042633E-11    6.688235351294351E-11    6.690788755123085E-11
0.023999999999999768      6.673331069682246E-11    6.6748540192264E-11      6.677397361189477E-11
0.0240333333333331        6.659994289274039E-11    6.661511255696545E-11    6.664044592052228E-11
0.02406666666666643       6.646695670692723E-11    6.648206687004156E-11    6.650730073045013E-11
0.024099999999999764      6.633435213430173E-11    6.634940312638369E-11    6.637453803652372E-11
0.024133333333333097      6.620212805080852E-11    6.621712020059038E-11    6.624215671108319E-11
0.024166666666666427      6.607028096764788E-11    6.608521459850239E-11    6.611015325097378E-11
0.024199999999999763      6.59388108798039E-11     6.595368631507706E-11    6.597852765110798E-11
0.024233333333333096      6.580771662439978E-11    6.58225341859985E-11     6.58472787447556E-11
0.02426666666666643       6.567699477039582E-11    6.569175477505395E-11    6.571640308702217E-11
0.02429999999999976       6.554664531284517E-11    6.556134807727042E-11    6.55859006728909E-11
0.024333333333333096      6.541666704535614E-11    6.543131288477843E-11    6.545577029201268E-11
0.024366666666666426      6.528705670502278E-11    6.530164592976098E-11    6.532600866832918E-11
0.02439999999999976       6.515781428696233E-11    6.517234720730988E-11    6.519661579688936E-11
0.024433333333333092      6.502893860758351E-11    6.504341553236786E-11    6.506759049017677E-11
0.02446666666666642       6.490042636225229E-11    6.491484759540427E-11    6.49389294304438E-11
0.024499999999999755      6.477227754615347E-11    6.478664339157905E-11    6.481063261280865E-11
0.024533333333333088      6.464449108497595E-11    6.4658801845321E-11      6.468269895958645E-11
0.024566666666666417      6.451706368538011E-11    6.453131965840546E-11    6.455512516435534E-11
0.02459999999999975       6.438999534261374E-11    6.440419682605598E-11    6.442791122229808E-11
0.024633333333333084      6.426328510801305E-11    6.427743239851172E-11    6.430105618181411E-11
0.024666666666666413      6.413692959333227E-11    6.415102298258055E-11    6.417455664141171E-11
0.02469999999999975       6.40109287938839E-11     6.402496857355136E-11    6.40484125963399E-11
0.024733333333333083      6.388528179214838E-11    6.389926825289054E-11    6.392262312636483E-11
0.024766666666666416      6.375998532668917E-11    6.377391875440139E-11    6.379718495730293E-11
0.024799999999999746      6.36350393928822E-11     6.364892007343675E-11    6.367209808446819E-11
0.024833333333333082      6.351044302429238E-11    6.352427124244577E-11    6.354736153843855E-11
0.024866666666666412      6.338619302945565E-11    6.339996906538568E-11    6.342297211548958E-11
0.024899999999999745      6.326228940381315E-11    6.32760135376751E-11     6.329892981100197E-11
0.02493333333333308       6.313873113542093E-11    6.315240364622276E-11    6.317523360996056E-11
0.024966666666666408      6.301551517477612E-11    6.302913633715055E-11    6.305188045114683E-11
0.02499999999999974       6.289264151738155E-11    6.290621160593921E-11    6.292887033000457E-11
0.025033333333333074      6.277010914088333E-11    6.278362842904706E-11    6.280620222100029E-11
0.025066666666666404      6.264791503506109E-11    6.266138379200819E-11    6.268387310254607E-11
0.025099999999999737      6.252605919548188E-11    6.253947769036821E-11    6.25618829701514E-11
0.02513333333333307       6.240454053174721E-11    6.241790903247727E-11    6.244023073006793E-11
0.0251666666666664        6.228335623148395E-11    6.229667500199248E-11    6.231891355929376E-11
0.025199999999999736      6.216250629032107E-11    6.217577559452188E-11    6.21979314534017E-11
0.02523333333333307       6.204198950042557E-11    6.205520960079041E-11    6.207728320069839E-11
0.025266666666666403      6.1921803213576E-11      6.193497436892457E-11    6.195696614318472E-11
0.025299999999999732      6.180194742546508E-11    6.181506989459665E-11    6.183698027649859E-11
0.02533333333333307       6.168242075304182E-11    6.169549479305803E-11    6.171732421304441E-11
0.0253666666666664        6.156322080603841E-11    6.157624667077719E-11    6.159799555381664E-11
0.025399999999999732      6.144434758020276E-11    6.145732552348203E-11    6.147899429450953E-11
0.025433333333333065      6.13257996208785E-11     6.133872989469768E-11    6.136031897559875E-11
0.025466666666666395      6.120757459020913E-11    6.122045744343778E-11    6.12419672508486E-11
0.025499999999999728      6.108967248399193E-11    6.11025081654801E-11     6.112393911600403E-11
0.02553333333333306       6.09720918818016E-11     6.098488063863046E-11    6.100623314590468E-11
0.02556666666666639       6.085483046027892E-11    6.086757253644906E-11    6.088884700894458E-11
0.025599999999999724      6.073788821527216E-11    6.075058385476509E-11    6.077178070092078E-11
0.025633333333333057      6.062126380897148E-11    6.063391325411997E-11    6.065503287961004E-11
0.025666666666666386      6.050495489994362E-11    6.051755838999495E-11    6.053860119531928E-11
0.025699999999999723      6.038896148408953E-11    6.040151925827229E-11    6.042248564389945E-11
0.025733333333333056      6.027328228495181E-11    6.028579458094358E-11    6.030668494474146E-11
0.02576666666666639       6.015791495254781E-11    6.017038200494796E-11    6.019119673962272E-11
0.02579999999999972       6.004285948283592E-11    6.005528152622567E-11    6.007602102445283E-11
0.025833333333333056      5.992811463819457E-11    5.994049190567726E-11    5.996115655765451E-11
0.025866666666666385      5.981367810940216E-11    5.982601083107052E-11    5.984660102194731E-11
0.02589999999999972       5.96995498924746E-11     5.971183829840355E-11    5.973235441329941E-11
0.02593333333333305       5.958572875038876E-11    5.959797306917456E-11    5.961841549073006E-11
0.02596666666666638       5.947221242102184E-11    5.94844128783472E-11     5.950478198431741E-11
0.025999999999999714      5.935900090044018E-11    5.937115772197035E-11    5.939145389008116E-11
0.026033333333333047      5.924609297271321E-11    5.925820638266618E-11    5.927842998821719E-11
0.02606666666666638       5.913348640686172E-11    5.914555662661194E-11    5.916570804013508E-11
0.026099999999999714      5.902118119900553E-11    5.903320844991046E-11    5.905328804190914E-11
0.026133333333333047      5.890917614106341E-11    5.892116064306051E-11    5.894116878165755E-11
0.026166666666666377      5.879746905824199E-11    5.880941102851134E-11    5.882934807720669E-11
0.02619999999999971       5.868605994671655E-11    5.869795960242166E-11    5.871782592468738E-11
0.026233333333333043      5.857494759940255E-11    5.858680515628881E-11    5.860660111321968E-11
0.026266666666666376      5.846412988342677E-11    5.84759455545621E-11     5.849567150276416E-11
0.026299999999999706      5.835360679501449E-11    5.836538079345063E-11    5.838503708950269E-11
0.026333333333333042      5.824337716453698E-11    5.825510970196362E-11    5.82746967001614E-11
0.026366666666666372      5.8133438859058846E-11   5.814513014450963E-11    5.816464819469613E-11
0.026399999999999705      5.8023791874859324E-11   5.8035442117352055E-11   5.805489156934367E-11
0.026433333333333038      5.79144350649634E-11     5.792604447219947E-11    5.794542567360607E-11
0.026466666666666368      5.7805366341645244E-11   5.781693511874019E-11    5.783624841283683E-11
0.0264999999999997        5.769658570123754E-11    5.7708114053291444E-11   5.772735978332718E-11
0.026533333333333034      5.758809199793518E-11    5.759958012872913E-11    5.761875863574231E-11
0.026566666666666367      5.7479883180121915E-11   5.749133129092742E-11    5.751044291174956E-11
0.0265999999999997        5.737195924417764E-11    5.7383367536251095E-11   5.740241260768836E-11
0.026633333333333033      5.7264319070754325E-11   5.727568774406663E-11    5.7294666600770624E-11
0.026666666666666363      5.71569606253419E-11     5.716828987740381E-11    5.718720284990238E-11
0.026699999999999696      5.704988390436769E-11    5.706117393267518E-11    5.708002135147141E-11
0.02673333333333303       5.6943087797901796E-11   5.695433879867938E-11    5.6973120992145406E-11
0.026766666666666362      5.683657032425905E-11    5.684778249136022E-11    5.6866499783894E-11
0.026799999999999692      5.673033147991343E-11    5.674150500717725E-11    5.6760157723152504E-11
0.02683333333333303       5.662437015048451E-11    5.663550523046968E-11    5.665409369211438E-11
0.02686666666666636       5.65186844007165E-11     5.652978122369251E-11    5.654830574939776E-11
0.02689999999999969       5.6413274227128996E-11   5.642433298335124E-11    5.6442793891484455E-11
0.026933333333333025      5.630813853276678E-11    5.63191594112372E-11     5.6337557018065135E-11
0.026966666666666354      5.6203275395937084E-11   5.621425858340111E-11    5.6232593201408695E-11
0.026999999999999687      5.6098684813207414E-11   5.61096304963967E-11     5.6127902438045696E-11
0.02703333333333302       5.5994365728674024E-11   5.6005274093135136E-11   5.602348366890144E-11
0.027066666666666354      5.589031622752348E-11    5.590118745656058E-11    5.591933497316193E-11
0.027099999999999687      5.5786536306374844E-11   5.579737058327863E-11    5.5815456347410114E-11
0.02713333333333302       5.568302492541589E-11    5.5693822432326167E-11   5.571184674875435E-11
0.02716666666666635       5.557978020915487E-11    5.559054112602589E-11    5.560850429585462E-11
0.027199999999999683      5.547680215426027E-11    5.548752666103314E-11    5.550542898534419E-11
0.027233333333333016      5.537408971718739E-11    5.5384777992648024E-11   5.5402619770587626E-11
0.02726666666666635       5.527164106902035E-11    5.5282293289847196E-11   5.530007481702976E-11
0.02729999999999968       5.516945620647319E-11    5.518007254933186E-11    5.519779412135022E-11
0.027333333333333015      5.5067534085921365E-11   5.507811472632678E-11    5.509577663684586E-11
0.027366666666666345      5.4965872912634277E-11   5.4976418024052274E-11   5.499402056330315E-11
0.027399999999999678      5.486447268337399E-11    5.4874982439257844E-11   5.489252589745053E-11
0.02743333333333301       5.4763332369390154E-11   5.477380694207596E-11    5.479129160754872E-11
0.02746666666666634       5.466245020388388E-11    5.467288976369549E-11    5.469031592141458E-11
0.027499999999999674      5.456182618366644E-11    5.457223090091539E-11    5.458959883582656E-11
0.027533333333333007      5.4461459292579315E-11   5.447182933647672E-11    5.448913933168191E-11
0.02756666666666634       5.436134777990119E-11    5.437168331768346E-11    5.4388935652975805E-11
0.027599999999999673      5.426149164248616E-11    5.427179284137773E-11    5.428898779653029E-11
0.027633333333333007      5.416188991752254E-11    5.4172156943715875E-11   5.418929479677287E-11
0.027666666666666336      5.406254083499323E-11    5.407277385269874E-11    5.408985487838329E-11
0.02769999999999967       5.396344439179608E-11    5.39736435652125E-11     5.39906680382281E-11
0.027733333333333002      5.386459966563509E-11    5.387476515798742E-11    5.3891733351406376E-11
0.027766666666666336      5.3766004896217855E-11   5.377613686876753E-11    5.3793049052372163E-11
0.027799999999999665      5.3667660080486044E-11   5.3677758694483084E-11   5.3694615138036526E-11
0.027833333333333002      5.356956433594595E-11    5.3579629751720664E-11   5.359643072344545E-11
0.02786666666666633       5.3471715896503956E-11   5.3481748272425266E-11   5.34984940372577E-11
0.027899999999999665      5.337411475914691E-11    5.338411425357255E-11    5.3400805076430226E-11
0.027933333333332998      5.327676006499506E-11    5.328672683540159E-11    5.3303362979725935E-11
0.027966666666666327      5.31796500673739E-11     5.3189584269307775E-11   5.320616599530663E-11
0.02799999999999966       5.3082784763314466E-11   5.3092686552311236E-11   5.310921412017417E-11
0.028033333333332994      5.298616330821245E-11    5.299603283894648E-11    5.301250650742049E-11
0.028066666666666327      5.2889783989034386E-11   5.2899621414302025E-11   5.2916041438987884E-11
0.02809999999999966       5.279364680285399E-11    5.280345227544093E-11    5.28198189119215E-11
0.028133333333332993      5.269775090354219E-11    5.2707524575373965E-11   5.272383807779136E-11
0.028166666666666323      5.26020946052167E-11     5.261183662638803E-11    5.26280972458173E-11
0.028199999999999656      5.250667790499396E-11    5.251638842558914E-11    5.253259641308789E-11
0.02823333333333299       5.241149995798629E-11    5.242117912723762E-11    5.2437334732436374E-11
0.028266666666666322      5.2316559120599474E-11   5.23262070859677E-11     5.2342310555529316E-11
0.028299999999999652      5.222185538999212E-11    5.2231472298927835E-11   5.22475238794981E-11
0.02833333333333299       5.2127387911864904E-11   5.213697391095055E-11    5.2152973847721187E-11
0.028366666666666318      5.203315508008342E-11    5.204271031419304E-11    5.205865884949408E-11
0.02839999999999965       5.193915689184343E-11    5.1948681505841146E-11   5.1964578881985917E-11
0.028433333333332984      5.184539251422233E-11    5.18548866521274E-11     5.187073311001426E-11
0.028466666666666314      5.1751860346047995E-11   5.176132415019208E-11    5.177711992789246E-11
0.028499999999999647      5.165856038455536E-11    5.166799399726041E-11    5.168373933282942E-11
0.02853333333333298       5.156549180810163E-11    5.1574895370863356E-11   5.159059050097252E-11
0.02856666666666631       5.147265305104779E-11    5.1482026703722245E-11   5.149767186229658E-11
0.028599999999999643      5.138004411066836E-11    5.138938799310212E-11    5.14049834140507E-11
0.028633333333332976      5.128766416508382E-11    5.129697841629971E-11    5.131252433215204E-11
0.028666666666666306      5.1195511684703096E-11   5.12047964421346E-11     5.122029308275814E-11
0.02869999999999964       5.110358666684031E-11    5.1112842067911616E-11   5.112828966315824E-11
0.028733333333332972      5.1011888284458745E-11   5.102111446576969E-11    5.103651324411078E-11
0.028766666666666302      5.092041503651425E-11    5.0929612133117576E-11   5.094496232043323E-11
0.028799999999999635      5.082916692036194E-11    5.083833506730129E-11    5.085363688945637E-11
0.028833333333332968      5.0738143112796027E-11   5.0747282444303555E-11   5.076253612580402E-11
0.0288666666666663        5.0647342148170535E-11   5.065645279697618E-11    5.067165855981201E-11
0.028899999999999634      5.055676402388004E-11    5.05658461227049E-11     5.05810041888512E-11
0.028933333333332967      5.0466407916557305E-11   5.047546159730781E-11    5.0490572187375536E-11
0.028966666666666297      5.037627238562655E-11    5.0385297778751404E-11   5.040036111091004E-11
0.02899999999999963       5.028635742851748E-11    5.029535466445667E-11    5.031037095686122E-11
0.029033333333332963      5.0196662249781006E-11   5.020563145819053E-11    5.0220600927683095E-11
0.029066666666666297      5.0107185401767736E-11   5.011612671085098E-11    5.013104957184097E-11
0.02909999999999963       5.0017926881944206E-11   5.002684041989609E-11    5.0041716886778715E-11
0.029133333333332963      4.992888591731236E-11    4.993777181157359E-11    4.99526020974811E-11
0.029166666666666292      4.984006107686122E-11    4.9848919453444234E-11   4.98637037691171E-11
0.029199999999999626      4.975145235809417E-11    4.9760283343003185E-11   4.9775021899168005E-11
0.02923333333333296       4.966305900476242E-11    4.967186272326885E-11    4.9686555729425274E-11
0.02926666666666629       4.957487959814246E-11    4.9583656174110076E-11   4.959830383740049E-11
0.02929999999999962       4.9486914135774166E-11   4.949566369305867E-11    4.9510266220611904E-11
0.029333333333332955      4.939916188028837E-11    4.940788454204041E-11    4.942244213980483E-11
0.029366666666666288      4.931162141836828E-11    4.932031730634221E-11    4.933483017792788E-11
0.02939999999999962       4.922429274759231E-11    4.9232961983534555E-11   4.924743033253832E-11
0.029433333333332954      4.913717515006014E-11    4.9145817855043586E-11   4.91602418839347E-11
0.029466666666666284      4.9050267233858913E-11   4.905888352758409E-11    4.907326343653365E-11
0.029499999999999617      4.8963568996604854E-11   4.897215899876458E-11    4.8986494987930746E-11
0.02953333333333295       4.8877079722547445E-11   4.888564355216284E-11    4.8899935820579235E-11
0.029566666666666283      4.879079803970078E-11    4.879933581445456E-11    4.8813584558913724E-11
0.029599999999999616      4.8704723945715164E-11   4.871323578328252E-11    4.8727441200564336E-11
0.02963333333333295       4.8618856741750544E-11   4.8627342759153364E-11   4.8641505044943956E-11
0.02966666666666628       4.8533195062994646E-11   4.8541655375935255E-11   4.85557747237113E-11
0.029699999999999612      4.844773890713272E-11    4.8456173631306105E-11   4.847025023453189E-11
0.029733333333332945      4.8362487582016224E-11   4.837089683247613E-11    4.8384930883542555E-11
0.029766666666666275      4.827743975164762E-11    4.8285823642164125E-11   4.829981533131265E-11
0.029799999999999608      4.8192595413746575E-11   4.8200954058082516E-11   4.821490357554254E-11
0.02983333333333294       4.8107953880153753E-11   4.811628739143463E-11    4.813019492636862E-11
0.029866666666666274      4.8023513835751695E-11   4.803182232585089E-11    4.804568806532471E-11
0.029899999999999607      4.7939275278293246E-11   4.7947558859077064E-11   4.796138299014482E-11
