% Model:              pcal_mirror_deformation_2d.mph
% Version:            COMSOL 5.6.0.401
% Date:               Oct 24 2025, 11:33
% Dimension:          1
% Nodes:              565
% Expressions:        1
% Description:        Line graph
% R                       Height
0                         8.230726331421848E-11
1.329787234042553E-4      8.23064838306882E-11
2.659574468085106E-4      8.230425345025427E-11
3.9893617021276594E-4     8.230057215753232E-11
5.319148936170212E-4      8.229543993997508E-11
6.648936170212766E-4      8.228885678787073E-11
7.978723404255319E-4      8.228082269434207E-11
9.308510638297872E-4      8.227125831956074E-11
0.0010638297872340424     8.226024600533244E-11
0.0011968085106382976     8.224778573098537E-11
0.0013297872340425527     8.223387747867597E-11
0.0014627659574468082     8.221852123338778E-11
0.0015957446808510635     8.220171698293127E-11
0.0017287234042553188     8.218336794265004E-11
0.0018617021276595743     8.216358190314395E-11
0.00199468085106383       8.214235883298949E-11
0.002127659574468085      8.211969870356795E-11
0.0022606382978723407     8.209560148906384E-11
0.002393617021276596      8.207006716646432E-11
0.0025265957446808517     8.204298078857843E-11
0.0026595744680851063     8.20144704645449E-11
0.002792553191489362      8.198453615109331E-11
0.002925531914893617      8.195317780772838E-11
0.0030585106382978724     8.192039539672809E-11
0.0031914893617021275     8.188618888314245E-11
0.003324468085106383      8.185043984545393E-11
0.0034574468085106385     8.181328073156944E-11
0.0035904255319148936     8.177471148544145E-11
0.0037234042553191487     8.173473205376683E-11
0.003856382978723404      8.169334238598416E-11
0.00398936170212766       8.165054243427166E-11
0.004122340425531916      8.160620510076616E-11
0.004255319148936171      8.156047721695611E-11
0.004388297872340427      8.151335871505854E-11
0.004521276595744682      8.146484952999065E-11
0.004654255319148938      8.141494959936646E-11
0.004787234042553192      8.136365886349424E-11
0.004920212765957448      8.131085797417611E-11
0.005053191489361703      8.125668324598509E-11
0.005186170212765958      8.1201134599003E-11
0.0053191489361702135     8.114421195597396E-11
0.005452127659574469      8.10859152423004E-11
0.0055851063829787245     8.102624438603978E-11
0.00571808510638298       8.096508225610478E-11
0.0058510638297872355     8.090257297752953E-11
0.00598404255319149       8.083871646135368E-11
0.006117021276595746      8.077351262121703E-11
0.00625                   8.070696137335529E-11
0.006382978723404256      8.063906263659671E-11
0.006515957446808511      8.056970147783699E-11
0.006648936170212767      8.049901745388186E-11
0.0067819148936170215     8.042701046321306E-11
0.006914893617021276      8.035368040685864E-11
0.0070478723404255325     8.0279027188388E-11
0.007180851063829787      8.020305071390771E-11
0.007313829787234043      8.012563694805215E-11
0.007446808510638298      8.004693191692092E-11
0.007579787234042554      7.996693550999146E-11
0.007712765957446809      7.988564761921492E-11
0.007845744680851065      7.980306813901096E-11
0.00797872340425532       7.971919696626333E-11
0.008111702127659576      7.96339215391456E-11
0.008244680851063831      7.954738655875611E-11
0.008377659574468085      7.945959190299331E-11
0.00851063829787234       7.937053745215944E-11
0.008643617021276596      7.928022308895471E-11
0.008776595744680852      7.918864869847222E-11
0.008909574468085107      7.90957011779934E-11
0.009042553191489363      7.900152997085353E-11
0.009175531914893618      7.890613494588693E-11
0.009308510638297874      7.88095159742509E-11
0.00944148936170213       7.871167292941969E-11
0.009574468085106385      7.861260568717901E-11
0.009707446808510642      7.851220695241842E-11
0.009840425531914896      7.841062154681348E-11
0.009973404255319151      7.83078493285259E-11
0.010106382978723407      7.82038901579596E-11
0.010239361702127662      7.809874389775428E-11
0.010372340425531918      7.799241041277941E-11
0.010505319148936175      7.788478471203693E-11
0.010638297872340429      7.777601225415657E-11
0.010771276595744684      7.766609288851767E-11
0.01090425531914894       7.755502646665381E-11
0.011037234042553195      7.744281284224621E-11
0.01117021276595745       7.732945187111743E-11
0.011303191489361706      7.72148468165432E-11
0.011436170212765962      7.709913655015341E-11
0.011569148936170217      7.698232091162983E-11
0.011702127659574473      7.686439974271984E-11
0.011835106382978727      7.674537288722933E-11
0.011968085106382982      7.662524019101596E-11
0.01210106382978724       7.650390613030253E-11
0.012234042553191495      7.638151178016067E-11
0.012367021276595749      7.625805697224076E-11
0.012500000000000006      7.613354154016248E-11
0.01263297872340426       7.600796531950752E-11
0.012765957446808515      7.588132814781282E-11
0.012898936170212772      7.57535409224884E-11
0.013031914893617028      7.562473852824315E-11
0.013164893617021282      7.549492078746241E-11
0.013297872340425539      7.536408752440821E-11
0.013430851063829793      7.523223856521164E-11
0.013563829787234048      7.50993737378657E-11
0.013696808510638305      7.496540863520339E-11
0.013829787234042561      7.483047636713056E-11
0.013962765957446815      7.469457674862691E-11
0.014095744680851072      7.455770959644961E-11
0.014228723404255326      7.441987472912583E-11
0.014361702127659581      7.428107196694538E-11
0.014494680851063839      7.41412234544481E-11
0.014627659574468094      7.400045679855604E-11
0.014760638297872348      7.385877180624987E-11
0.014893617021276605      7.371616828619078E-11
0.015026595744680859      7.35726460487128E-11
0.015159574468085114      7.342820490581532E-11
0.01529255319148937       7.328276970550668E-11
0.015425531914893627      7.313646721312355E-11
0.01555851063829788       7.298929722923549E-11
0.015691489361702136      7.284125955599215E-11
0.015824468085106392      7.269235399711568E-11
0.015957446808510647      7.254258035789341E-11
0.016090425531914903      7.23918701873152E-11
0.01622340425531916       7.224034420130185E-11
0.016356382978723414      7.208800219370288E-11
0.01648936170212767       7.193484395985083E-11
0.016622340425531925      7.178086929655374E-11
0.01675531914893618       7.16260780020877E-11
0.016888297872340436      7.147040591902023E-11
0.01702127659574469       7.131397060165617E-11
0.017154255319148947      7.115677183809719E-11
0.017287234042553203      7.099880941783108E-11
0.017420212765957458      7.084008313172438E-11
0.017553191489361714      7.068059277201518E-11
0.01768617021276597       7.052028120977597E-11
0.017819148936170225      7.035925967453338E-11
0.01795212765957448       7.019752794880695E-11
0.018085106382978736      7.003508581640875E-11
0.01821808510638299       6.987193306243628E-11
0.018351063829787247      6.970806947326557E-11
0.018484042553191502      6.954344183859029E-11
0.018617021276595758      6.937815839785332E-11
0.018750000000000013      6.92122189290092E-11
0.01888297872340427       6.904562321121255E-11
0.019015957446808524      6.88783710248116E-11
0.01914893617021278       6.871046215134147E-11
0.019281914893617035      6.854185061966E-11
0.01941489361702129       6.837263702606178E-11
0.019547872340425546      6.820282114406083E-11
0.019680851063829802      6.803240274828561E-11
0.019813829787234057      6.786138161447294E-11
0.019946808510638313      6.768975751946192E-11
0.02007978723404257       6.751748902029729E-11
