% Model:              2d_displacement_ET.mph
% Version:            COMSOL 5.6.0.401
% Date:               Oct 20 2025, 13:19
% Dimension:          1
% Nodes:              565
% Expressions:        1
% Description:        Line graph
% R                       Height
0                         4.4053348537048895E-9
1.329787234042553E-4      4.187578101884576E-9
2.659574468085106E-4      3.932602817064331E-9
3.9893617021276594E-4     3.6395193529488745E-9
5.319148936170212E-4      3.307635426017791E-9
6.648936170212766E-4      2.936464182740793E-9
7.978723404255319E-4      2.525784105675791E-9
9.308510638297872E-4      2.2051423037356986E-9
0.0010638297872340424     1.923313760922224E-9
0.0011968085106382976     1.6798838334304939E-9
0.0013297872340425527     1.4743330214897438E-9
0.0014627659574468082     1.3060907443407165E-9
0.0015957446808510635     1.1746731387427826E-9
0.0017287234042553188     1.0776682457381528E-9
0.0018617021276595743     9.907889342801487E-10
0.00199468085106383       9.140171163093936E-10
0.002127659574468085      8.473372951429192E-10
0.0022606382978723407     7.90739803018165E-10
0.002393617021276596      7.442247230928478E-10
0.0025265957446808517     7.038673257434243E-10
0.0026595744680851063     6.664962319144727E-10
0.002792553191489362      6.321095947335665E-10
0.002925531914893617      6.007058593460728E-10
0.0030585106382978724     5.72283931715467E-10
0.0031914893617021275     5.468433706118357E-10
0.003324468085106383      5.240825521986748E-10
0.0034574468085106385     5.026872828701376E-10
0.0035904255319148936     4.826571205249774E-10
0.0037234042553191487     4.639916772384406E-10
0.003856382978723404      4.466906432626816E-10
0.00398936170212766       4.3075381377722214E-10
0.004122340425531916      4.161114317121849E-10
0.004255319148936171      4.022112859807874E-10
0.004388297872340427      3.8905321709269107E-10
0.004521276595744682      3.766370802036053E-10
0.004654255319148938      3.649627507003241E-10
0.004787234042553192      3.540301303596361E-10
0.004920212765957448      3.438115489633357E-10
0.005053191489361703      3.3404571561284637E-10
0.005186170212765958      3.2473256665865696E-10
0.0053191489361702135     3.1587204183857017E-10
0.005452127659574469      3.0746408567790836E-10
0.0055851063829787245     2.995086490359719E-10
0.00571808510638298       2.919804936076258E-10
0.0058510638297872355     2.8474548248112163E-10
0.00598404255319149       2.7780357651343277E-10
0.006117021276595746      2.7115473816886817E-10
0.00625                   2.647989321452168E-10
0.006382978723404256      2.587361260605617E-10
0.006515957446808511      2.52957086609166E-10
0.006648936170212767      2.4738012134016985E-10
0.0067819148936170215     2.420052088083951E-10
0.006914893617021276      2.368323279913674E-10
0.0070478723404255325     2.3186145852149963E-10
0.007180851063829787      2.270925809418696E-10
0.007313829787234043      2.2251806936633564E-10
0.007446808510638298      2.1808816679057134E-10
0.007579787234042554      2.1380285848926726E-10
0.007712765957446809      2.096621299318768E-10
0.007845744680851065      2.0566596690505944E-10
0.00797872340425532       2.018143556470417E-10
0.008111702127659576      1.9810430335279703E-10
0.008244680851063831      1.945012983634932E-10
0.008377659574468085      1.9100533094364066E-10
0.00851063829787234       1.8761639138802695E-10
0.008643617021276596      1.8433447008094048E-10
0.008776595744680852      1.811595575613484E-10
0.008909574468085107      1.780899435566849E-10
0.009042553191489363      1.7510184505623452E-10
0.009175531914893618      1.7219525492612397E-10
0.009308510638297874      1.693701660268974E-10
0.00944148936170213       1.6662657124795208E-10
0.009574468085106385      1.6396446354536712E-10
0.009707446808510642      1.6138326749772328E-10
0.009840425531914896      1.588655264894444E-10
0.009973404255319151      1.5641123528040694E-10
0.010106382978723407      1.5402038860129658E-10
0.010239361702127662      1.5169298117328602E-10
0.010372340425531918      1.4942900772968616E-10
0.010505319148936175      1.472279789134022E-10
0.010638297872340429      1.4507742992668575E-10
0.010771276595744684      1.4297735672003832E-10
0.01090425531914894       1.4092775521289742E-10
0.011037234042553195      1.3892862130611367E-10
0.01117021276595745       1.3697995089566337E-10
0.011303191489361706      1.350813744812484E-10
0.011436170212765962      1.332235621764682E-10
0.011569148936170217      1.3140651084124382E-10
0.011702127659574473      1.2963021730337884E-10
0.011835106382978727      1.2789467836638762E-10
0.011968085106382982      1.261998908181089E-10
0.01210106382978724       1.245454626096683E-10
0.012234042553191495      1.229244458328294E-10
0.012367021276595749      1.2133683791536972E-10
0.012500000000000006      1.1978263625804607E-10
0.01263297872340426       1.182618382401235E-10
0.012765957446808515      1.1677444122544195E-10
0.012898936170212772      1.1532027550493351E-10
0.013031914893617028      1.1389382129684547E-10
0.013164893617021282      1.1249507653675621E-10
0.013297872340425539      1.1112403913559124E-10
0.013430851063829793      1.097807069833254E-10
0.013563829787234048      1.0846507795304864E-10
0.013696808510638305      1.0717693023510287E-10
0.013829787234042561      1.0591205431611166E-10
0.013962765957446815      1.0467044846931697E-10
0.014095744680851072      1.034521109473622E-10
0.014228723404255326      1.0225703998501782E-10
0.014361702127659581      1.0108523380216749E-10
0.014494680851063839      9.993654529772776E-11
0.014627659574468094      9.880755728422961E-11
0.014760638297872348      9.769826833077062E-11
0.014893617021276605      9.660867698856055E-11
0.015026595744680859      9.55387817928699E-11
0.015159574468085114      9.448858126516445E-11
0.01529255319148937       9.345796551120607E-11
0.015425531914893627      9.24441963963875E-11
0.01555851063829788       9.144727269688732E-11
0.015691489361702136      9.046719317409523E-11
0.015824468085106392      8.950395657611926E-11
0.015957446808510647      8.855756163943207E-11
0.016090425531914903      8.76279703373817E-11
0.01622340425531916       8.671288279749084E-11
0.016356382978723414      8.581229797687155E-11
0.01648936170212767       8.492621482008999E-11
0.016622340425531925      8.405463226031528E-11
0.01675531914893618       8.319754922057206E-11
0.016888297872340436      8.235490829827688E-11
0.01702127659574469       8.152486621372355E-11
0.017154255319148947      8.0707422065049E-11
0.017287234042553203      7.990257493993691E-11
0.017420212765957458      7.911032391653058E-11
0.017553191489361714      7.833066806442513E-11
0.01768617021276597       7.756356355536576E-11
0.017819148936170225      7.680745650573005E-11
0.01795212765957448       7.606234613799866E-11
0.018085106382978736      7.532823166578548E-11
0.01821808510638299       7.460511229455413E-11
0.018351063829787247      7.389298722239532E-11
0.018484042553191502      7.319180724268223E-11
0.018617021276595758      7.25002965166221E-11
0.018750000000000013      7.181845436129101E-11
0.01888297872340427       7.114628008642195E-11
0.019015957446808524      7.04837729949965E-11
0.01914893617021278       6.983093238388486E-11
0.019281914893617035      6.918772102347601E-11
0.01941489361702129       6.855305088303536E-11
0.019547872340425546      6.792692136912685E-11
0.019680851063829802      6.730933188207868E-11
0.019813829787234057      6.67002818164586E-11
0.019946808510638313      6.609977056158679E-11
0.02007978723404257       6.55077519819022E-11
0.020212765957446824      6.492331699582604E-11
0.02034574468085108       6.434646507432656E-11
0.020478723404255335      6.377719568326491E-11
0.02061170212765959       6.321550828380275E-11
0.020744680851063846      6.266140233284087E-11
0.0208776595744681        6.211486012820337E-11
0.021010638297872357      6.157508233068217E-11
0.021143617021276612      6.104206848286762E-11
0.021276595744680868      6.051581812294037E-11
0.021409574468085123      5.999633078499611E-11
0.02154255319148938       5.948360599939471E-11
0.021675531914893634      5.897761481484345E-11
0.02180851063829789       5.84776847056839E-11
0.021941489361702145      5.798381526307463E-11
0.0220744680851064        5.7496006074559123E-11
0.022207446808510656      5.701425672434764E-11
0.022340425531914912      5.653856679361917E-11
0.022473404255319167      5.6068925002517065E-11
0.022606382978723423      5.560473320245558E-11
0.02273936170212768       5.514599103121768E-11
0.022872340425531934      5.4692698123570115E-11
0.02300531914893619       5.424485411150282E-11
0.023138297872340445      5.3802458624484645E-11
0.0232712765957447        5.3365493179184816E-11
0.023404255319148956      5.293345127595197E-11
0.02353723404255321       5.250633259124427E-11
0.023670212765957464      5.208413679904876E-11
0.023803191489361723      5.1666863571089766E-11
0.023936170212765978      5.1254512577051093E-11
0.024069148936170234      5.084707364729758E-11
0.02420212765957449       5.044409302022858E-11
0.024335106382978745      5.004557040978629E-11
0.024468085106382997      4.9651505527845986E-11
0.024601063829787256      4.9261898084393125E-11
